"person.id","household.id","age","gender","worker","relationship.to.hh","is.hh","income","prop.hideable.income","filing.status","zipcode","lon","lat","self.employed","perceivedtaxrate","preptaxes.cpa","per.audit.rate","per.penalty.rate","c1","m","s","c1.tri.dist.dist","c1.alp.majority.fit","c1.alp.fit","actor.logical","tax.ids","tax.rate","household.size","num.dependents","self.employed.propensity"
2583288,2239425,50,0,2,1,1,59452,0.06694602,"Head.of.Household",97211,-122.664422285528,45.5650574586852,FALSE,0.26,FALSE,0.34,0.09,0.24,0.0462842406495138,0.861969559425676,0.03,0.03,0.21,FALSE,540,0.154,4,3,0.266768209103257
2583610,2239523,36,1,1,1,1,65391,0.06694602,"Married.Filing.Jointly",97211,-122.665897844455,45.5645217216081,FALSE,0.25,TRUE,0.13,0.23,0.18,0.070247745201375,0.716523164372715,0.02,0.01,0.15,FALSE,541,0.136,6,5,0.328901791258313
2584522,2239812,29,0,1,1,1,28247,0.0736952,"Married.Filing.Separately",97211,-122.663720884574,45.5683542746624,FALSE,0.29,FALSE,0.53,0.37,0.18,0.0656893855380172,0.763389158979357,0.02,0.01,0.15,FALSE,542,0.134,5,4,0.196730650187566
2585127,2240019,37,1,1,1,1,373605,1,"Married.Filing.Jointly",97217,-122.673284703976,45.5785531826478,TRUE,0.27,FALSE,0,0.03,0.1,0.031499933657284,0.627678307552033,0,0,0.07,FALSE,543,0.264,5,4,0.368821543199257
2588416,2241223,64,1,1,1,1,47532,1,"Married.Filing.Jointly",97217,-122.667546956263,45.5771369707671,TRUE,0.2,TRUE,0.0136,0.01,0.41,0.036112266187767,0.8216752219938,0.05,0.22,0.32,FALSE,544,0.13,4,3,0.65151748843054
2588618,2241291,35,1,1,1,1,20060,0.08494558,"Head.of.Household",97211,-122.625594366122,45.5633301135441,FALSE,0.25,FALSE,0.18,0.37,0.08,0.0797015218960564,0.728622823051125,0,0,0.05,TRUE,545,0.117,4,3,0.507187721033641
2589191,2241522,43,1,1,1,1,26988,0.07314362,"Single",97211,-122.624942866917,45.5639895527133,FALSE,0.23,FALSE,0.13,0.16,0.22,0.0698377526299278,0.779366010101853,0.03,0.01,0.19,FALSE,546,0.133,4,3,0.344866831769484
2590338,2242021,31,0,1,1,1,11017,1,"Single",97211,-122.645163466245,45.574207312788,TRUE,0.28,FALSE,0.34,0.1,0.14,0.0493427853507434,0.681343904281332,0.01,0,0.11,FALSE,547,0.108,1,0,0.304735141670057
2590772,2242154,47,1,1,1,1,51623,0.06694602,"Married.Filing.Jointly",97211,-122.63901540806,45.5711997104621,FALSE,0.23,TRUE,0.13,0.13,0.06,0.0622710701598034,0.796561870007012,0,0,0.04,FALSE,548,0.132,3,2,0.500055486442213
2592964,2242872,43,0,1,1,1,49508,0.06694602,"Head.of.Household",97211,-122.646452751817,45.5646162133912,FALSE,0.27,FALSE,0.46,0.11,0.06,0.0521601220378682,0.841165327211244,0,0,0.04,FALSE,549,0.137,4,3,0.226390928173326
2595040,2243570,59,1,1,1,1,65789,0.06694602,"Married.Filing.Jointly",97211,-122.638209460842,45.5651844720952,FALSE,0.21,TRUE,0.062,0.07,0.57,0.0521515706072919,0.851666800002582,0.07,0.3,0.4,FALSE,550,0.136,2,1,0.624367562719456
2595837,2243865,26,1,1,1,1,54489,0.06694602,"Married.Filing.Jointly",97211,-122.631792090773,45.5675177379638,FALSE,0.26,TRUE,0.18,1.26,0.21,0.0840746984054514,0.657940903187627,0.02,0.01,0.18,FALSE,551,0.133,2,1,0.168335535874095
2596559,2244142,36,1,1,1,1,21496,0.08494558,"Head.of.Household",97211,-122.653795349954,45.5673345118535,FALSE,0.24,TRUE,0.18,0.33,0.22,0.0778714135565083,0.733671178611305,0.03,0.01,0.2,FALSE,552,0.119,3,2,0.296085947764091
2602342,2246267,29,1,1,1,1,24604,0.07314362,"Married.Filing.Jointly",97227,-122.676822765526,45.550768047723,FALSE,0.26,FALSE,0.25,0.99,0.29,0.0890535898458574,0.694257140540365,0.04,0.13,0.24,TRUE,553,0.112,2,1,0.286490003379444
2602981,2246479,46,1,1,1,1,89269,0.0736952,"Married.Filing.Jointly",97217,-122.685582405141,45.562606369574,FALSE,0.23,FALSE,0.085,0.11,0.37,0.0588190351023635,0.784267684096983,0.05,0.21,0.29,FALSE,554,0.155,3,2,0.441521958635146
2604029,2246930,38,1,1,1,1,28940,0.07314362,"Married.Filing.Jointly",97227,-122.687261526627,45.5574353790231,FALSE,0.24,FALSE,0.18,0.23,0.15,0.0743223924134173,0.746430808555667,0.01,0,0.12,TRUE,555,0.117,2,1,0.255632393896361
2606056,2247741,59,1,1,1,1,30699,1,"Married.Filing.Jointly",97227,-122.673231130595,45.5488901104057,TRUE,0.21,FALSE,0.0215,0.02,0.24,0.0417894221791642,0.800467567681975,0.03,0.01,0.2,FALSE,556,0.119,2,1,0.611899481672127
2606392,2247856,26,1,1,1,1,19946,0.08494558,"Married.Filing.Jointly",97227,-122.671276106663,45.5539610973739,FALSE,0.26,FALSE,0.25,1.61,0.12,0.0937510392758982,0.681750864806744,0.01,0,0.09,TRUE,557,0.103,3,2,0.204633385650347
2607581,2248276,62,1,1,1,1,31101,0.07314362,"Married.Filing.Jointly",97227,-122.66806676714,45.5539518169972,FALSE,0.2,FALSE,0.085,0.07,0.51,0.0535858743648159,0.865316963136664,0.06,0.28,0.37,FALSE,558,0.12,2,1,0.6399644025757
2607700,2248317,29,1,1,1,1,16340,0.08494558,"Married.Filing.Jointly",97227,-122.663471849093,45.5501804321187,FALSE,0.25,TRUE,0.25,1.26,0.39,0.0917439089115563,0.704189400266042,0.05,0.23,0.31,FALSE,559,0.1,2,1,0.353057192173012
2609868,2249157,27,0,2,1,1,14764,0.1129313,"Married.Filing.Jointly",97227,-122.671268182424,45.5553202333976,FALSE,0.29,FALSE,0.84,0.69,0.2,0.0704564148782055,0.759675171930746,0.02,0.01,0.18,FALSE,560,0.1,4,3,0.232353388669161
2610883,2249491,18,0,1,1,1,269,0.30668891,"Single",97227,-122.666808217886,45.5559733896308,FALSE,0.3,FALSE,1,3.34,0.29,0.0903723178726757,0.725419410345675,0.04,0.13,0.24,TRUE,561,0.1,1,0,0.083283859414448
2611129,2249592,56,1,1,1,1,87867,0.0736952,"Married.Filing.Jointly",97211,-122.662696703831,45.5621855460329,FALSE,0.22,FALSE,0.062,0.08,0.09,0.0520089321131351,0.839147324721719,0,0,0.06,FALSE,562,0.154,3,2,0.511435428259549
2614315,2250716,58,0,1,1,1,2283,0.20730913,"Single",97211,-122.654659766347,45.5603208194833,FALSE,0.24,FALSE,0.39,0.08,0.38,0.0478957955914891,0.902027003056277,0.05,0.22,0.3,FALSE,563,0.1,1,0,0.486568709509738
2615531,2251097,26,1,1,1,1,37350,0.06869751,"Single",97211,-122.660975687454,45.5556006872812,FALSE,0.26,FALSE,0.25,1.43,0.05,0.089885204986282,0.672793704113259,0,0,0.03,TRUE,564,0.138,5,4,0.259659610872525
2616583,2251448,66,0,1,1,1,101068,0.0736952,"Head.of.Household",97211,-122.65374190218,45.5568436373004,FALSE,0.23,TRUE,0.34,0.02,0.05,0.0339803445476913,0.915677361783424,0,0,0.03,FALSE,565,0.194,5,4,0.609528545750478
2616937,2251590,45,1,1,1,1,71657,0.0736952,"Married.Filing.Jointly",97212,-122.64772000967,45.5506865069216,FALSE,0.23,TRUE,0.085,0.13,0.37,0.0614675966872643,0.780632835149478,0.05,0.21,0.29,FALSE,566,0.137,3,2,0.540581054184997
2617315,2251744,47,1,1,1,1,44264,1,"Married.Filing.Jointly",97212,-122.64605680642,45.5501233000863,TRUE,0.23,TRUE,0.0215,0.05,0.71,0.0469631580242079,0.703844228340554,0.08,0.41,0.55,FALSE,567,0.129,2,1,0.467876197835858
2617834,2251970,39,1,1,1,1,10984,0.1129313,"Single",97212,-122.641379162207,45.5529935498709,FALSE,0.24,FALSE,0.18,0.23,0.37,0.0767538321718337,0.758696589458251,0.05,0.21,0.29,FALSE,568,0.108,1,0,0.271831330755639
2618089,2252068,43,1,1,1,1,71189,0.0736952,"Married.Filing.Jointly",97212,-122.643960241852,45.5548963453744,FALSE,0.24,FALSE,0.085,0.14,0.31,0.0629393304897631,0.767315444091775,0.04,0.14,0.25,FALSE,569,0.137,4,3,0.413712938857662
2620399,2252797,46,1,1,1,1,88696,1,"Married.Filing.Jointly",97211,-122.645609550304,45.5609501775985,TRUE,0.23,TRUE,0.0215,0.05,0.14,0.0441765704836032,0.689180192619379,0.01,0,0.11,FALSE,570,0.154,3,2,0.539883949950582
2620468,2252819,51,1,1,1,1,141258,0.08724689,"Married.Filing.Jointly",97211,-122.643656804939,45.5609441029011,FALSE,0.23,TRUE,0.046,0.08,0.31,0.0471162410217545,0.802992169429298,0.04,0.14,0.25,FALSE,571,0.19,3,2,0.46348333882389
2620997,2253018,46,1,1,1,1,147725,0.12801428,"Married.Filing.Jointly",97212,-122.635569168875,45.5500003130086,FALSE,0.24,FALSE,0.046,0.1,0.24,0.0481472400280601,0.764745975659755,0.03,0.02,0.21,FALSE,572,0.193,3,2,0.441521958635146
2621724,2253289,53,1,1,1,1,115421,1,"Married.Filing.Jointly",97212,-122.635731203053,45.550698411907,TRUE,0.23,TRUE,0.00543,0.02,0.17,0.0358201324003571,0.741892344076873,0.01,0,0.14,FALSE,573,0.177,3,2,0.555082254842409
2623009,2253758,52,1,1,1,1,181635,0.12801428,"Married.Filing.Jointly",97212,-122.635709411818,45.5524850522792,FALSE,0.24,TRUE,0.0215,0.06,0.16,0.0395751281498472,0.801599173035983,0.01,0,0.13,TRUE,574,0.208,2,1,0.499362459509844
2624066,2254166,46,1,1,1,1,32422,1,"Married.Filing.Jointly",97211,-122.631789185814,45.556977510157,TRUE,0.23,TRUE,0.0291,0.06,0.31,0.0481843727693889,0.692905333391233,0.04,0.15,0.26,FALSE,575,0.121,6,5,0.516858787022896
2624592,2254362,29,1,1,1,1,21454,0.08494558,"Single",97211,-122.638955640311,45.5609248408434,FALSE,0.26,FALSE,0.25,0.99,0.07,0.090450237554155,0.698750557962242,0,0,0.05,FALSE,576,0.128,1,0,0.305288716184051
2625589,2254744,61,1,1,1,1,44186,1,"Married.Filing.Jointly",97211,-122.631782684084,45.5609154467016,TRUE,0.21,FALSE,0.0136,0.02,0.28,0.0390081152151761,0.809075353840921,0.04,0.07,0.23,FALSE,577,0.129,2,1,0.658757078667412
2625913,2254879,27,1,1,1,1,12182,0.06869751,"Married.Filing.Separately",97212,-122.630066878295,45.5499916280047,FALSE,0.26,FALSE,0.25,1.43,0.18,0.0938527673874359,0.68872443635817,0.02,0.01,0.15,FALSE,578,0.112,2,1,0.314531304729595
2627180,2255421,29,1,1,1,1,203733,0.12801428,"Married.Filing.Separately",97218,-122.614964984947,45.555090327976,FALSE,0.28,FALSE,0.0291,0.16,0.28,0.0492580898662441,0.630367798358211,0.04,0.12,0.24,FALSE,579,0.27,2,1,0.259633481494862
2627409,2255528,47,1,1,1,1,56401,1,"Married.Filing.Jointly",97218,-122.61761654544,45.5519623670159,TRUE,0.23,TRUE,0.0215,0.05,0.35,0.0455166101655594,0.698944979260827,0.05,0.18,0.28,FALSE,580,0.133,3,2,0.499661804526005
2627459,2255555,44,1,1,1,1,61713,0.06694602,"Married.Filing.Jointly",97218,-122.617582609962,45.5556436845362,FALSE,0.23,FALSE,0.13,0.14,0.11,0.0636291695502795,0.777142209978058,0,0,0.08,FALSE,581,0.135,6,5,0.337606128240467
2628815,2256117,35,1,1,1,1,28556,0.07314362,"Married.Filing.Jointly",97211,-122.629466523044,45.555961882346,FALSE,0.25,TRUE,0.18,0.33,0.24,0.0773498865296214,0.723252140838534,0.03,0.02,0.2,FALSE,582,0.117,5,4,0.304129374817335
2629879,2256583,52,1,1,1,1,97478,0.0736952,"Married.Filing.Jointly",97211,-122.628445684132,45.5605806041122,FALSE,0.23,FALSE,0.062,0.1,0.13,0.0528976695670354,0.813678712548813,0.01,0,0.1,FALSE,583,0.163,4,3,0.424399952300231
2631040,2257065,50,1,2,1,1,59341,0.06694602,"Married.Filing.Jointly",97208,-122.576623772909,45.5387977479378,FALSE,0.22,FALSE,0.085,0.1,0.25,0.0588567921984637,0.811067262332484,0.03,0.02,0.21,TRUE,584,0.134,2,1,0.489071728671294
2631175,2257121,35,0,1,1,1,11040,0.1129313,"Head.of.Household",97208,-122.573378370223,45.5385921502614,FALSE,0.28,FALSE,0.53,0.23,0.18,0.0638471308302949,0.80657872324944,0.02,0.01,0.16,FALSE,585,0.1,2,1,0.28465993670508
2632971,2257866,48,1,1,1,1,71957,1,"Married.Filing.Jointly",97220,-122.569067567514,45.5509299369807,TRUE,0.23,TRUE,0.0215,0.05,0.13,0.0441924037873316,0.708132988344298,0.01,0,0.1,FALSE,586,0.137,3,2,0.515411959687719
2633182,2257934,62,1,1,1,1,156868,1,"Married.Filing.Jointly",97208,-122.566238310311,45.5393393539112,TRUE,0.22,TRUE,0.00064,0,0.08,0.0314988663079296,0.811560904145222,0,0,0.05,FALSE,587,0.197,5,4,0.66439291829272
2637862,2259861,40,0,1,1,1,21751,0.08494558,"Head.of.Household",97213,-122.583711494171,45.5454620885533,FALSE,0.27,TRUE,0.39,0.14,0.15,0.0574921964986989,0.825595416623865,0.01,0,0.12,TRUE,588,0.12,3,2,0.250648394863221
2640343,2260881,29,0,1,1,1,35857,0.06869751,"Single",97218,-122.600679609802,45.553790138217,FALSE,0.29,FALSE,0.53,0.37,0.18,0.0645802614014793,0.761926653058984,0.02,0.01,0.16,FALSE,589,0.137,4,3,0.235206949372826
2640470,2260935,32,1,1,1,1,20637,0.08494558,"Head.of.Household",97218,-122.596377553946,45.5503636180509,FALSE,0.25,FALSE,0.25,0.69,0.39,0.0850007152240273,0.713724843463948,0.05,0.22,0.3,FALSE,590,0.118,2,1,0.288142257048961
2641389,2261295,39,1,1,1,1,88270,0.0736952,"Married.Filing.Jointly",97213,-122.603054907612,45.5483347741117,FALSE,0.25,TRUE,0.085,0.18,0.1,0.064934937672854,0.733651552562507,0,0,0.07,FALSE,591,0.154,4,3,0.260467279276438
2643911,2262372,48,1,1,1,1,100934,0.0736952,"Married.Filing.Jointly",97220,-122.579477110674,45.5531109833171,FALSE,0.23,TRUE,0.062,0.1,0.21,0.0556528199370131,0.793533953579424,0.02,0.01,0.19,FALSE,592,0.166,2,1,0.442193948385241
2644413,2262614,26,1,1,1,1,32624,0.06869751,"Married.Filing.Jointly",97213,-122.608131392036,45.5330864784401,FALSE,0.26,FALSE,0.25,1.43,0.09,0.0908322091692563,0.67549900515332,0,0,0.07,FALSE,593,0.121,2,1,0.217708168376719
2644474,2262646,22,0,1,1,1,2927,0.20730913,"Single",97213,-122.603913777016,45.5305606283618,FALSE,0.3,FALSE,1,1.61,0.18,0.0786716265066021,0.73303777064376,0.02,0.01,0.15,FALSE,594,0.1,1,0,0.138480275660977
2645281,2263051,35,1,1,1,1,1999,0.20730913,"Married.Filing.Jointly",97213,-122.602940043916,45.5329875419388,FALSE,0.24,FALSE,0.25,0.54,0.19,0.0873540730812284,0.749379688778331,0.02,0.01,0.16,FALSE,595,0.1,2,1,0.254100014885754
2647735,2264063,35,1,1,1,1,8461,0.07314362,"Married.Filing.Separately",97213,-122.603622105752,45.5416354483407,FALSE,0.24,TRUE,0.25,0.37,0.02,0.0838947846660486,0.741551139433488,0,0,0.01,TRUE,596,0.1,2,1,0.409481280017602
2649238,2264678,63,1,1,1,1,80317,0.0736952,"Single",97213,-122.602564312207,45.5461458095801,FALSE,0.21,TRUE,0.062,0.05,0.24,0.0476114431105487,0.863667279865754,0.03,0.01,0.2,FALSE,597,0.197,2,1,0.640583896393055
2649441,2264758,26,0,1,1,1,25919,0.07314362,"Single",97213,-122.606666032447,45.5461600065155,FALSE,0.29,FALSE,0.84,0.69,0.17,0.0694822842874607,0.749934513613906,0.02,0.01,0.14,FALSE,598,0.132,1,0,0.132423890155927
2649800,2264900,35,1,1,1,1,32702,0.06869751,"Single",97213,-122.604380751336,45.5461521148363,FALSE,0.25,TRUE,0.18,0.33,0.03,0.0763936713647816,0.72070558828059,0,0,0.02,FALSE,599,0.136,3,2,0.329593736695559
2650122,2265035,28,1,1,1,1,8327,0.18674594,"Single",97213,-122.599191552973,45.547565194785,FALSE,0.26,FALSE,0.25,1.43,0.08,0.0943626201257954,0.697758815860224,0,0,0.05,FALSE,600,0.1,1,0,0.284917835264316
2651831,2266035,56,1,1,1,1,95432,0.12801428,"Married.Filing.Separately",97213,-122.615052914582,45.5358283403448,FALSE,0.22,FALSE,0.062,0.08,0.06,0.0509283279943783,0.836087857176603,0,0,0.04,FALSE,601,0.212,2,1,0.56049745594398
2653127,2266571,30,1,1,1,1,80364,0.0736952,"Married.Filing.Jointly",97213,-122.61301190968,45.5398539277324,FALSE,0.26,FALSE,0.13,0.54,0.16,0.0741306787931398,0.66979344913049,0.01,0,0.13,FALSE,602,0.145,2,1,0.259031660729674
2653925,2266855,37,1,1,1,1,30320,0.07314362,"Single",97213,-122.610747367618,45.5404043003393,FALSE,0.24,FALSE,0.18,0.29,0.08,0.0747629985187442,0.737867385002465,0,0,0.06,FALSE,603,0.135,1,0,0.272647827579264
2659527,2269269,42,1,1,1,1,67697,0.06694602,"Single",97232,-122.645710800957,45.5313774905562,FALSE,0.24,FALSE,0.12,0.14,0.11,0.0645800437390444,0.760098948482802,0,0,0.08,TRUE,604,0.188,2,1,0.380027118037844
2660073,2269603,35,1,1,1,1,17688,0.08494558,"Married.Filing.Jointly",97232,-122.641294627289,45.5334519607544,FALSE,0.25,FALSE,0.18,0.37,0.33,0.0797421327072023,0.728389276981413,0.05,0.17,0.27,FALSE,605,0.1,2,1,0.327288527067575
2660818,2270058,28,1,1,1,1,33688,0.06869751,"Single",97232,-122.640125266953,45.5322556388214,FALSE,0.26,FALSE,0.18,0.99,0.29,0.0872462585594914,0.683658845880985,0.04,0.13,0.24,TRUE,606,0.136,1,0,0.242170117885959
2660819,2270059,24,1,1,1,1,30239,0.07314362,"Married.Filing.Jointly",97232,-122.640119451114,45.5329667063788,FALSE,0.26,FALSE,0.25,1.61,0.18,0.0937393572344884,0.663239645054786,0.02,0.01,0.16,FALSE,607,0.119,2,1,0.26038544658627
2660831,2270064,41,1,1,1,1,18752,0.08494558,"Head.of.Household",97232,-122.639928959833,45.5341182450494,FALSE,0.24,TRUE,0.18,0.2,0.42,0.0729918118874326,0.770351788652616,0.06,0.24,0.33,FALSE,608,0.115,2,1,0.268832131850523
2660917,2270113,48,1,1,1,1,61703,0.06694602,"Married.Filing.Jointly",97232,-122.640120599272,45.5327866882627,FALSE,0.23,FALSE,0.085,0.11,0.25,0.0603622115750839,0.801600030027713,0.03,0.03,0.21,FALSE,609,0.135,2,1,0.450140767842506
2663299,2271082,29,0,1,1,1,102431,0.0736952,"Married.Filing.Jointly",97212,-122.645091744656,45.5428564462948,FALSE,0.29,TRUE,0.39,0.23,0.1,0.0559014308952065,0.746127005144491,0,0,0.07,FALSE,610,0.167,2,1,0.176566905031174
2665340,2271821,39,1,1,1,1,48154,0.06869751,"Married.Filing.Jointly",97212,-122.63316166794,45.5435478447109,FALSE,0.24,FALSE,0.12,0.2,0.13,0.069654035649351,0.745011126190456,0.01,0,0.1,FALSE,611,0.13,4,3,0.319618938979943
2665968,2272065,35,1,1,1,1,90805,0.0736952,"Married.Filing.Jointly",97212,-122.638158081582,45.5428436948746,FALSE,0.25,FALSE,0.12,0.23,0.06,0.0674917222752493,0.70063288829452,0,0,0.04,FALSE,612,0.157,4,3,0.318435019297846
2667099,2272455,37,0,1,1,1,1433,1,"Married.Filing.Jointly",97232,-122.654604222481,45.5361302968288,TRUE,0.27,TRUE,0.29,0.09,0.24,0.0473562575719616,0.731373867147899,0.03,0.02,0.2,FALSE,613,0.1,3,2,0.345646471022026
2667829,2272929,31,1,1,1,1,27967,0.07314362,"Single",97232,-122.648542149673,45.5318272901979,FALSE,0.25,FALSE,0.16,0.69,0.23,0.0838849583484466,0.700473486649462,0.03,0.01,0.2,FALSE,614,0.133,1,0,0.17217546480934
2667879,2272973,32,1,1,1,1,26283,0.07314362,"Single",97232,-122.644657517747,45.5308566563165,FALSE,0.25,FALSE,0.16,0.54,0.18,0.0828601115252399,0.708112635008021,0.02,0.01,0.15,FALSE,615,0.132,1,0,0.219443432985562
2668095,2273138,28,1,1,1,1,37427,0.06869751,"Single",97232,-122.647519742387,45.5320986731653,FALSE,0.26,FALSE,0.16,0.99,0.15,0.0853983716575459,0.679133326989403,0.01,0,0.12,FALSE,616,0.138,1,0,0.145219377459119
2669026,2273750,32,1,1,1,1,69253,0.06694602,"Married.Filing.Jointly",97212,-122.651293203403,45.5382309907667,FALSE,0.26,TRUE,0.12,0.37,0.29,0.0734894899321639,0.686741196338622,0.04,0.13,0.24,FALSE,617,0.136,2,1,0.204940737836458
2669629,2274104,34,0,1,1,1,52890,0.06694602,"Married.Filing.Jointly",97212,-122.650533680833,45.5382286697218,FALSE,0.28,TRUE,0.39,0.2,0.06,0.057721561753777,0.789615413480592,0,0,0.04,FALSE,618,0.132,2,1,0.13416633953854
2669734,2274166,54,1,1,1,1,114794,1,"Married.Filing.Jointly",97212,-122.651557149238,45.5369716451195,TRUE,0.22,TRUE,0.00466,0.02,0.11,0.035276936068471,0.749440520736146,0,0,0.08,FALSE,619,0.176,4,3,0.587481313858143
2669899,2274261,54,0,1,1,1,59042,0.06694602,"Head.of.Household",97212,-122.653513601424,45.5474998489162,FALSE,0.25,FALSE,0.34,0.08,0.2,0.0442223279455121,0.879883903769665,0.02,0.01,0.17,FALSE,620,0.153,3,2,0.275666566503556
2671241,2274804,36,0,1,1,1,16711,0.08494558,"Single",97212,-122.654316218831,45.5413275477376,FALSE,0.27,FALSE,0.53,0.2,0.13,0.0616108544144964,0.81054990853168,0.01,0,0.1,TRUE,621,0.122,1,0,0.214117980271665
2671277,2274822,38,1,1,1,1,115970,0.08724689,"Married.Filing.Jointly",97212,-122.655972604069,45.5404594440107,FALSE,0.25,FALSE,0.085,0.16,0.25,0.0605383847706124,0.714404194647623,0.03,0.04,0.21,FALSE,622,0.177,3,2,0.338838934123153
2671610,2274942,43,0,1,1,1,68838,0.06694602,"Married.Filing.Jointly",97212,-122.649231673116,45.5428692335349,FALSE,0.27,FALSE,0.34,0.11,0.19,0.0493921898676207,0.834402876824947,0.02,0.01,0.16,FALSE,623,0.136,2,1,0.293630966260527
2672016,2275067,40,0,1,1,1,78581,0.0736952,"Married.Filing.Jointly",97212,-122.648196900559,45.5397516800965,FALSE,0.27,FALSE,0.34,0.13,0.19,0.0511297234143649,0.816702705550826,0.02,0.01,0.16,FALSE,624,0.142,4,3,0.300320948765026
2673248,2275735,22,1,1,1,1,22782,0.08494558,"Married.Filing.Jointly",97212,-122.657388567421,45.5369892838117,FALSE,0.27,FALSE,0.25,2.62,0.37,0.0976073274301799,0.65313448386963,0.05,0.22,0.3,FALSE,625,0.109,5,4,0.207927193524762
2673908,2276016,36,1,1,1,1,6842,1,"Married.Filing.Jointly",97227,-122.665366800018,45.5389211624473,TRUE,0.24,TRUE,0.046,0.1,0.2,0.0598747178401545,0.638099433661543,0.02,0.01,0.17,FALSE,626,0.1,3,2,0.445325119237447
2674635,2276366,34,0,1,1,1,30760,0.07314362,"Head.of.Household",97227,-122.660031218091,45.5428838823789,FALSE,0.28,FALSE,0.53,0.23,0.11,0.0612980530854437,0.796389796577501,0,0,0.08,FALSE,627,0.128,6,5,0.255499482426777
2676155,2276949,21,0,1,1,1,160,0.30668891,"Single",97227,-122.668528421562,45.5388403695682,FALSE,0.3,FALSE,1,2.05,0.02,0.0861897451447824,0.74498948011427,0,0,0.02,TRUE,628,0.1,1,0,0.147506843289402
2677778,2277833,26,1,1,1,1,81850,0.0736952,"Head.of.Household",97232,-122.645889483383,45.5235155880011,FALSE,0.27,FALSE,0.16,0.99,0.33,0.077909199731286,0.647371754292009,0.05,0.17,0.27,FALSE,629,0.18,2,1,0.139061612274667
2679717,2279136,37,1,1,1,1,27807,0.07314362,"Married.Filing.Jointly",97232,-122.642386093423,45.5235046739704,FALSE,0.24,FALSE,0.16,0.29,0.03,0.0754913203691074,0.739351326813341,0,0,0.02,TRUE,630,0.116,2,1,0.339541208108286
2680225,2279440,36,0,1,1,1,8518,0.18674594,"Single",97214,-122.638725369633,45.5206668084408,FALSE,0.27,FALSE,0.53,0.2,0.16,0.0632553863131448,0.811523209300567,0.01,0,0.13,FALSE,631,0.1,1,0,0.223905017051237
2680951,2279845,54,1,1,1,1,43325,1,"Married.Filing.Jointly",97214,-122.644639490078,45.5196862368974,TRUE,0.22,TRUE,0.0215,0.03,0.24,0.0436251158770232,0.762512509635085,0.03,0.02,0.21,FALSE,632,0.128,3,2,0.627990924058282
2681109,2279928,50,1,1,1,1,8654,0.18674594,"Single",97214,-122.643307882421,45.5196820866455,FALSE,0.22,FALSE,0.12,0.11,0.07,0.0663342672443405,0.81819543422105,0,0,0.04,TRUE,633,0.1,1,0,0.44194938734625
2681689,2280241,41,1,1,1,1,48127,0.06869751,"Single",97232,-122.6328522319,45.5214176771955,FALSE,0.24,TRUE,0.12,0.18,0.34,0.0676487518597955,0.757609916232307,0.05,0.17,0.28,FALSE,634,0.162,4,3,0.405846432882478
2681827,2280320,43,0,1,1,1,260,0.30668891,"Head.of.Household",97214,-122.636534877657,45.5208128784422,FALSE,0.26,FALSE,0.53,0.14,0.2,0.0605753209276598,0.848935218813019,0.02,0.01,0.17,FALSE,635,0.1,3,2,0.218118350387708
2682378,2280620,29,1,1,1,1,17859,0.08494558,"Single",97214,-122.636804347805,45.519927126552,FALSE,0.25,FALSE,0.25,1.26,0.1,0.0908070477511001,0.698995670079966,0,0,0.08,FALSE,636,0.124,1,0,0.208325673527677
2682725,2280762,44,1,1,1,1,22370,0.08494558,"Married.Filing.Jointly",97232,-122.633738018003,45.5244223884211,FALSE,0.23,FALSE,0.12,0.16,0.55,0.0694547966043975,0.785839829794793,0.07,0.31,0.4,FALSE,637,0.108,5,4,0.470029051456417
2683322,2281010,38,1,1,1,1,16624,0.08494558,"Single",97232,-122.634555513129,45.529681646674,FALSE,0.24,FALSE,0.16,0.29,0.09,0.0765369275814714,0.750746880256145,0,0,0.06,FALSE,638,0.122,1,0,0.380021054745662
2684651,2281541,61,1,1,1,1,144836,0.12801428,"Married.Filing.Jointly",97232,-122.63084918641,45.5263753288753,FALSE,0.22,TRUE,0.0291,0.04,0.16,0.0400768952352248,0.850108344236812,0.01,0,0.13,FALSE,639,0.192,2,1,0.604384390132124
2687165,2282431,40,1,2,1,1,11786,0.06869751,"Married.Filing.Separately",97215,-122.621468463289,45.5232122461958,FALSE,0.24,FALSE,0.16,0.23,0.26,0.0752284187008282,0.763423487437915,0.03,0.05,0.22,FALSE,640,0.111,5,4,0.332392602583891
2690340,2283878,36,1,1,1,1,86085,1,"Married.Filing.Jointly",97215,-122.615959338221,45.5212046136032,TRUE,0.25,FALSE,0.0215,0.09,0.13,0.0496301263918741,0.628923217738087,0.01,0,0.1,FALSE,641,0.152,2,1,0.703974340032643
2690693,2284045,32,1,1,1,1,41795,0.06869751,"Single",97215,-122.606198121502,45.5212523895766,FALSE,0.25,TRUE,0.16,0.54,0.01,0.0778241873767098,0.694019890750059,0,0,0.01,FALSE,642,0.149,2,1,0.272474948466989
2690798,2284101,42,1,1,1,1,119687,0.08724689,"Married.Filing.Jointly",97215,-122.59826662188,45.5200456259977,FALSE,0.24,FALSE,0.062,0.13,0.03,0.0560458777227911,0.745788572519265,0,0,0.02,FALSE,643,0.179,5,4,0.34068391751374
