"person.id","household.id","age","gender","worker","relationship.to.hh","is.hh","income","prop.hideable.income","filing.status","zipcode","lon","lat","self.employed","perceivedtaxrate","preptaxes.cpa","per.audit.rate","per.penalty.rate","m","s","c1.tri.dist.dist","c1.alp.majority.fit","c1.alp.fit","actor.logical","tax.ids","tax.rate","household.size","num.dependents","self.employed.propensity"
2418101,2161591,63,1,1,1,1,50582,0.06694602,"Married.Filing.Jointly",97216,-122.540170667508,45.522148822245,FALSE,0.2,TRUE,0.062,0.06,0.0510686459206439,0.866883282761724,0.02,0,0.16,FALSE,4575,0.131,2,1,0.744877905212318
2418376,2161697,29,1,1,1,1,77213,0.0736952,"Head.of.Household",97216,-122.562725907791,45.5073090387279,FALSE,0.26,FALSE,0.13,0.57,0.0780341508807418,0.666260198086347,0,0,0.09,FALSE,4576,0.176,2,1,0.21865691886338
2418521,2161757,60,0,1,1,1,74538,1,"Head.of.Household",97216,-122.560392696221,45.5098789059702,TRUE,0.24,TRUE,0.18,0.01,0.0329646706432073,0.866409421317883,0.01,0,0.13,FALSE,4577,0.173,2,1,0.605027530769893
2418738,2161849,32,0,1,1,1,12976,0.1129313,"Single",97216,-122.562232498024,45.5070506167054,FALSE,0.28,FALSE,0.53,0.35,0.0675011667411035,0.78504312302469,0.07,0.31,0.42,FALSE,4578,0.114,1,0,0.18730525411276
2418755,2161855,35,1,1,1,1,48450,0.06694602,"Married.Filing.Jointly",97216,-122.560419373512,45.5084253268688,FALSE,0.25,FALSE,0.18,0.31,0.0759932045534402,0.715563010033883,0.02,0.01,0.19,FALSE,4579,0.131,4,3,0.360048125249109
2418774,2161862,27,0,1,1,1,2889,0.20730913,"Head.of.Household",97216,-122.561455740574,45.5081682776705,FALSE,0.29,TRUE,0.83,0.93,0.0761702178599771,0.763596897535964,0,0,0.04,TRUE,4580,0.1,4,3,0.163331305915867
2418950,2161932,39,1,1,1,1,40828,0.06869751,"Married.Filing.Jointly",97216,-122.562236624981,45.5063530450006,FALSE,0.24,FALSE,0.13,0.22,0.0729014876290846,0.743849103610849,0,0,0.09,FALSE,4581,0.127,6,5,0.29976177997646
2419008,2161952,42,0,1,1,1,46898,0.06694602,"Married.Filing.Jointly",97216,-122.554754916658,45.5114772722409,FALSE,0.27,TRUE,0.45,0.13,0.0535164125532642,0.826897371625626,0.02,0.01,0.18,FALSE,4582,0.13,4,3,0.306016730091015
2419026,2161959,47,1,1,1,1,49327,0.06694602,"Married.Filing.Jointly",97216,-122.553864471011,45.5102676475101,FALSE,0.23,TRUE,0.084,0.13,0.0641533454207473,0.792131225222047,0.04,0.12,0.25,FALSE,4583,0.131,5,4,0.49521418201798
2419288,2162042,41,1,1,1,1,31132,0.06869751,"Married.Filing.Jointly",97216,-122.547824668251,45.5054462975913,FALSE,0.24,TRUE,0.13,0.19,0.0724856160346821,0.760429950626253,0.02,0.01,0.16,FALSE,4584,0.12,4,3,0.36603056105934
2419380,2162074,52,1,1,1,1,89920,0.0736952,"Married.Filing.Jointly",97216,-122.557201963016,45.5066756824974,FALSE,0.22,FALSE,0.062,0.09,0.0546910596746914,0.809818376106738,0.06,0.26,0.36,FALSE,4585,0.156,6,5,0.377330476589822
2419491,2162108,52,1,1,1,1,76625,1,"Married.Filing.Jointly",97216,-122.556098701377,45.5064868773245,TRUE,0.22,TRUE,0.0157,0.03,0.0430141389821931,0.737466132301803,0.01,0,0.1,FALSE,4586,0.139,5,4,0.586794337296877
2419720,2162195,62,1,1,1,1,90463,0.0736952,"Married.Filing.Jointly",97216,-122.550270883543,45.506095035048,FALSE,0.21,TRUE,0.0457,0.05,0.0480718491748693,0.858267853219452,0.02,0.01,0.18,FALSE,4587,0.156,3,2,0.562510134683437
2420155,2162344,54,1,1,1,1,145146,0.12801428,"Married.Filing.Jointly",97216,-122.557011241673,45.5112430143937,FALSE,0.23,TRUE,0.0337,0.06,0.0436891632745311,0.810589313887614,0.01,0,0.14,FALSE,4588,0.192,3,2,0.40638340921505
2420192,2162361,34,0,1,1,1,22518,0.07314362,"Head.of.Household",97216,-122.558462803673,45.508323268947,FALSE,0.28,FALSE,0.53,0.24,0.0639296555508465,0.793437419683565,0.05,0.21,0.3,FALSE,4589,0.121,2,1,0.338916470400945
2420347,2162430,30,0,1,1,1,45342,0.06869751,"Single",97216,-122.549975703279,45.5121336278917,FALSE,0.29,FALSE,0.53,0.35,0.0639866234289951,0.762548620962453,0,0,0.08,FALSE,4590,0.157,1,0,0.226001237732651
2420847,2162655,64,1,2,1,1,21395,0.07314362,"Married.Filing.Jointly",97208,-122.550126070892,45.5321436771689,FALSE,0.2,FALSE,0.084,0.06,0.0538762501644666,0.874153036864273,0,0,0.08,FALSE,4591,0.106,6,5,0.537897321602634
2421172,2162797,27,0,1,1,1,9264,0.1129313,"Single",97208,-122.551918789027,45.5270155994737,FALSE,0.29,TRUE,0.83,0.73,0.0741321054501394,0.760429251141711,0.02,0.01,0.15,FALSE,4592,0.1,1,0,0.109177500673788
2421332,2162870,36,0,1,1,1,31370,0.06869751,"Head.of.Household",97208,-122.550957027448,45.5263772454078,FALSE,0.28,FALSE,0.45,0.19,0.0604978907809951,0.799850089593883,0.02,0.01,0.16,FALSE,4593,0.129,2,1,0.297017106298968
2421494,2162945,30,1,1,1,1,19323,0.08494558,"Married.Filing.Jointly",97208,-122.552207592496,45.5314497707889,FALSE,0.25,FALSE,0.24,0.93,0.0898039493170141,0.701487086808293,0,0,0.09,FALSE,4594,0.101,5,4,0.196833736702822
2422056,2163182,65,1,1,1,1,11946,1,"Married.Filing.Jointly",97208,-122.552572116548,45.5298940102837,TRUE,0.2,FALSE,0.0248,0.01,0.0420146065846387,0.828709091666563,0.02,0,0.15,FALSE,4595,0.1,2,1,0.7442917751102
2422168,2163227,60,0,1,1,1,4316,0.18674594,"Single",97208,-122.546752742228,45.5265586650787,FALSE,0.23,FALSE,0.39,0.06,0.0476491693484838,0.907615193707854,0.02,0,0.15,FALSE,4596,0.1,1,0,0.628002017380349
2422295,2163279,30,0,1,1,1,26004,0.07314362,"Married.Filing.Jointly",97208,-122.553801152077,45.5275135275077,FALSE,0.29,FALSE,0.53,0.35,0.0664453177683063,0.766275853082064,0.02,0.01,0.16,FALSE,4597,0.114,4,3,0.122666359327377
2423163,2163690,51,0,1,1,1,4989,0.18674594,"Single",97208,-122.5620000307,45.5286028877739,FALSE,0.25,TRUE,0.45,0.1,0.0534352984464356,0.874239023455386,0.02,0,0.15,TRUE,4598,0.1,1,0,0.400612556897852
2423621,2163907,31,1,1,1,1,68194,0.0736952,"Married.Filing.Jointly",97216,-122.552374046521,45.5235429596551,FALSE,0.26,FALSE,0.13,0.45,0.0768317546192753,0.681143619651429,0.02,0,0.15,FALSE,4599,0.136,5,4,0.231843092361337
2423982,2164073,30,0,1,1,1,60096,0.06694602,"Single",97216,-122.548558941324,45.5253641707277,FALSE,0.29,FALSE,0.45,0.31,0.0621266238738066,0.758566441359019,0,0,0.09,TRUE,4600,0.18,2,1,0.172654289758521
2424214,2164190,42,0,1,1,1,19024,0.08494558,"Head.of.Household",97216,-122.549037187399,45.524807991523,FALSE,0.27,TRUE,0.45,0.15,0.0578453557153209,0.832293131413874,0.01,0,0.11,FALSE,4601,0.115,2,1,0.347818991429927
2424292,2164229,37,0,1,1,1,76397,1,"Married.Filing.Jointly",97208,-122.56195768448,45.5244892235736,TRUE,0.28,TRUE,0.29,0.06,0.0413011463148108,0.717668839722845,0.01,0,0.1,FALSE,4602,0.139,2,1,0.253103227447179
2424580,2164355,42,1,1,1,1,221104,0.12801428,"Married.Filing.Jointly",97208,-122.54395352752,45.526385504212,FALSE,0.26,FALSE,0.0157,0.08,0.0402867183260537,0.712173455292777,0.01,0,0.14,FALSE,4603,0.221,4,3,0.285685901524549
2424901,2164501,60,0,1,1,1,25759,0.07314362,"Head.of.Household",97208,-122.543633624507,45.5299981665971,FALSE,0.24,FALSE,0.39,0.06,0.044946968222922,0.905372977590561,0.01,0,0.11,FALSE,4604,0.124,2,1,0.424316646714463
2425009,2164554,60,1,2,1,1,50829,0.06694602,"Married.Filing.Jointly",97208,-122.540960890499,45.5281107292128,FALSE,0.21,FALSE,0.062,0.06,0.0531842126390007,0.852799238105157,0.02,0.01,0.18,FALSE,4605,0.131,2,1,0.458929294523173
2425120,2164601,40,1,1,1,1,35163,0.06869751,"Single",97216,-122.542091551725,45.5254419410648,FALSE,0.24,FALSE,0.13,0.22,0.0726846420914152,0.752311155203669,0.02,0,0.14,FALSE,4606,0.137,1,0,0.492072160605474
2425143,2164614,21,0,1,1,1,13913,0.1129313,"Head.of.Household",97208,-122.542988866071,45.5314942706855,FALSE,0.3,FALSE,0.83,1.7,0.0796478553577854,0.719563842753251,0.01,0,0.14,FALSE,4607,0.102,2,1,0.0955334063765545
2425196,2164635,50,1,1,1,1,154161,0.12801428,"Married.Filing.Jointly",97216,-122.545809408948,45.5236385615783,FALSE,0.24,FALSE,0.0337,0.07,0.0445463216289447,0.786623062362256,0.07,0.36,0.49,FALSE,4608,0.195,3,2,0.489071728671294
2425371,2164722,47,1,1,1,1,27491,0.06869751,"Head.of.Household",97208,-122.542801505397,45.5307509309161,FALSE,0.23,FALSE,0.13,0.13,0.066999160464299,0.795765267194211,0.01,0,0.1,FALSE,4609,0.126,2,1,0.491420724090001
2425447,2164757,40,1,1,1,1,125209,0.08724689,"Married.Filing.Jointly",97208,-122.54395352752,45.526385504212,FALSE,0.25,TRUE,0.062,0.13,0.0554578146877482,0.718342578101957,0.01,0,0.12,FALSE,4610,0.182,3,2,0.302002715679404
2425693,2164870,41,1,1,1,1,33525,0.06869751,"Married.Filing.Jointly",97208,-122.540960890499,45.5281107292128,FALSE,0.24,FALSE,0.13,0.19,0.0721480762588667,0.759884235547007,0,0,0.05,FALSE,4611,0.122,2,1,0.230933120389723
2426025,2165031,24,0,2,1,1,25925,0.07314362,"Married.Filing.Jointly",97208,-122.542001911593,45.5276513513746,FALSE,0.3,FALSE,0.83,0.93,0.0729084952806181,0.731092212568465,0.03,0.01,0.19,FALSE,4612,0.114,2,1,0.233321042601521
2426412,2165197,58,1,1,1,1,19241,1,"Married.Filing.Jointly",97208,-122.54335477951,45.5358117553851,TRUE,0.21,TRUE,0.0248,0.03,0.0445173115517336,0.789362503687106,0,0,0.04,FALSE,4613,0.101,2,1,0.675611856222964
2426417,2165200,25,0,1,1,1,60583,1,"Married.Filing.Jointly",97220,-122.538123232229,45.5373209063229,TRUE,0.3,TRUE,0.33,0.12,0.0485039855775627,0.637830041003662,0.04,0.14,0.25,FALSE,4614,0.134,2,1,0.159528712670799
2426420,2165202,37,1,2,1,1,40794,0.06869751,"Married.Filing.Jointly",97220,-122.548842043985,45.5378453010305,FALSE,0.24,FALSE,0.18,0.24,0.0752217202036568,0.731129947849525,0.02,0.01,0.17,TRUE,4615,0.127,5,4,0.339541208108286
2426501,2165241,58,1,1,1,1,15378,1,"Married.Filing.Jointly",97220,-122.538096131164,45.5364071868823,TRUE,0.21,TRUE,0.0248,0.03,0.04497487504049,0.789835442151224,0.04,0.13,0.25,FALSE,4616,0.1,2,1,0.556259984480716
2426540,2165260,20,1,1,1,1,11748,0.1129313,"Head.of.Household",97220,-122.54827393979,45.538572143372,FALSE,0.27,FALSE,0.29,19.38,0.105229555205884,0.650320713928687,0,0,0.08,FALSE,4617,0.1,2,1,0.158722987499054
2426579,2165281,40,1,2,1,1,47840,0.06694602,"Married.Filing.Jointly",97220,-122.543058640145,45.5371112276467,FALSE,0.24,FALSE,0.13,0.19,0.0709241760088996,0.749152475244665,0.01,0,0.13,FALSE,4618,0.13,5,4,0.31838585312718
2426667,2165318,37,1,1,1,1,25952,1,"Married.Filing.Jointly",97220,-122.539501645439,45.5371329481409,TRUE,0.24,FALSE,0.0457,0.09,0.0568838457699871,0.640350160493913,0,0,0.06,FALSE,4619,0.114,4,3,0.248321208530007
2427011,2165484,58,1,1,1,1,37290,1,"Single",97220,-122.545530747099,45.5370940864067,TRUE,0.21,TRUE,0.0248,0.02,0.0428533950799688,0.787980078202958,0.04,0.09,0.24,FALSE,4620,0.138,2,1,0.567128039917394
2427856,2165829,45,1,1,1,1,105515,0.08724689,"Married.Filing.Jointly",97220,-122.54026168467,45.5435132724943,FALSE,0.24,TRUE,0.062,0.12,0.0569375305274257,0.764000611724281,0.06,0.28,0.38,FALSE,4621,0.17,3,2,0.429766369737699
2427954,2165865,30,1,1,1,1,93142,0.0736952,"Married.Filing.Jointly",97220,-122.544992098542,45.5455979581497,FALSE,0.26,FALSE,0.13,0.45,0.0735554399306376,0.665919449758171,0.03,0.02,0.21,TRUE,4622,0.159,5,4,0.106382420829739
2428008,2165887,34,1,1,1,1,23660,0.07314362,"Married.Filing.Jointly",97220,-122.540575855595,45.5422138814457,FALSE,0.25,FALSE,0.18,0.45,0.0826437621800551,0.721218053171066,0,0,0.01,FALSE,4623,0.11,4,3,0.227156859502236
2428387,2166031,37,0,1,1,1,86573,0.0736952,"Married.Filing.Jointly",97220,-122.539997357142,45.5412124340552,FALSE,0.28,TRUE,0.39,0.15,0.0530163620272885,0.795769049452792,0.03,0.07,0.22,FALSE,4624,0.152,5,4,0.251611365478639
2428482,2166062,58,1,1,1,1,30402,0.06869751,"Married.Filing.Jointly",97220,-122.540520929568,45.5443964205292,FALSE,0.21,FALSE,0.084,0.08,0.0575349624222958,0.84779821151656,0.02,0.01,0.17,FALSE,4625,0.119,2,1,0.546600500919995
2428835,2166200,33,1,1,1,1,86203,0.0736952,"Single",97220,-122.539472370328,45.540562241297,FALSE,0.25,FALSE,0.13,0.31,0.0723283925604515,0.689685151644529,0,0,0.07,FALSE,4626,0.201,5,4,0.483286008801334
2428875,2166216,31,0,1,1,1,24954,0.07314362,"Married.Filing.Jointly",97208,-122.55165274955,45.5358401249437,FALSE,0.28,FALSE,0.53,0.35,0.0658281796423354,0.774198105171668,0.02,0,0.14,FALSE,4627,0.112,2,1,0.112460807631325
2428977,2166273,40,0,1,1,1,6011,0.18674594,"Single",97208,-122.559182345705,45.5353653689875,FALSE,0.27,FALSE,0.53,0.17,0.0626727358968809,0.82737564285731,0.03,0.06,0.22,FALSE,4628,0.1,1,0,0.397711344353929
2429365,2166502,41,0,1,1,1,66613,0.06694602,"Married.Filing.Jointly",97208,-122.553203913632,45.5354996608444,FALSE,0.27,FALSE,0.39,0.13,0.0519886953210482,0.819570361487726,0,0,0.08,FALSE,4629,0.136,2,1,0.33198133399399
2429589,2166626,38,1,1,1,1,33276,0.06869751,"Married.Filing.Jointly",97208,-122.559774982358,45.5340985014056,FALSE,0.24,FALSE,0.18,0.24,0.0752699137183096,0.740245244144498,0.01,0,0.12,FALSE,4630,0.122,5,4,0.495395121176144
2429631,2166647,42,1,1,1,1,99087,0.0736952,"Married.Filing.Jointly",97208,-122.55235495693,45.5369275093559,FALSE,0.24,FALSE,0.084,0.15,0.061163576353164,0.747251531843732,0.05,0.17,0.28,FALSE,4631,0.164,2,1,0.443042425348138
2429662,2166667,43,0,1,1,1,26881,0.07314362,"Single",97208,-122.558096353389,45.5353521719148,FALSE,0.26,FALSE,0.45,0.13,0.0549649003573618,0.834757213594659,0.03,0.02,0.2,FALSE,4632,0.133,1,0,0.126664040232091
2429729,2166704,66,0,2,1,1,6501,0.18674594,"Single",97208,-122.551640810828,45.5371812393946,FALSE,0.22,FALSE,0.39,0.04,0.0444041599904355,0.927965742562939,0.01,0,0.13,FALSE,4633,0.1,1,0,0.52038327743778
2429872,2166791,37,1,1,1,1,16624,0.08494558,"Married.Filing.Jointly",97220,-122.556382223893,45.5385049076946,FALSE,0.24,FALSE,0.18,0.31,0.0806661884367807,0.743337829254383,0.02,0.01,0.18,FALSE,4634,0.1,2,1,0.251788763511398
2430511,2167054,38,1,1,1,1,13767,0.1129313,"Married.Filing.Jointly",97220,-122.55014876902,45.5419864494802,FALSE,0.24,FALSE,0.18,0.31,0.080201191524722,0.751265338381774,0.01,0,0.1,FALSE,4635,0.1,3,2,0.248300429251312
2430708,2167130,36,0,1,1,1,34673,0.06869751,"Married.Filing.Jointly",97220,-122.556244577637,45.5413487134424,FALSE,0.28,FALSE,0.45,0.19,0.0600973707169902,0.799471527759211,0.04,0.1,0.24,FALSE,4636,0.123,2,1,0.256582438380029
2431019,2167252,61,1,2,1,1,62598,1,"Single",97220,-122.557776613374,45.5398694770969,TRUE,0.21,FALSE,0.0157,0.02,0.0393007854734167,0.80221734550623,0,0,0.04,FALSE,4637,0.182,2,1,0.369794976479184
2431170,2167311,30,1,1,1,1,50219,0.06694602,"Head.of.Household",97220,-122.554699754859,45.5394074704065,FALSE,0.26,FALSE,0.18,0.57,0.0817939927007024,0.683802369076339,0.03,0.01,0.19,FALSE,4638,0.137,4,3,0.235852863383485
2431214,2167331,29,0,1,1,1,39319,0.0736952,"Single",97220,-122.553200258058,45.5445322273858,FALSE,0.29,FALSE,0.53,0.35,0.0654824457406349,0.75694610866128,0.04,0.08,0.23,FALSE,4639,0.142,4,3,0.143391677040815
2431375,2167395,33,1,1,1,1,52560,0.06694602,"Married.Filing.Jointly",97220,-122.550225617878,45.5394169448754,FALSE,0.25,TRUE,0.18,0.35,0.077267934823882,0.699231784176935,0.04,0.15,0.27,FALSE,4640,0.132,5,4,0.328931794613806
2431396,2167402,42,1,1,1,1,83994,0.0736952,"Married.Filing.Jointly",97220,-122.552113496537,45.5400769406942,FALSE,0.24,FALSE,0.084,0.15,0.0642322444759426,0.752891246096049,0.04,0.13,0.25,FALSE,4641,0.149,4,3,0.434659939329369
2431543,2167453,25,0,1,1,1,16918,0.08494558,"Single",97220,-122.557610658354,45.544697910403,FALSE,0.29,FALSE,0.83,0.93,0.0741291717609135,0.743204153019412,0.02,0.01,0.16,FALSE,4642,0.123,1,0,0.153603975043077
2431576,2167468,44,1,1,1,1,55143,1,"Single",97220,-122.55022037902,45.5400740029096,TRUE,0.23,TRUE,0.0248,0.06,0.0484374297208205,0.674602342136566,0.04,0.07,0.23,FALSE,4643,0.173,4,3,0.322980338664972
2431606,2167482,42,1,2,1,1,85320,0.0736952,"Married.Filing.Jointly",97220,-122.553098311074,45.5468901084382,FALSE,0.24,FALSE,0.084,0.15,0.0640697215172603,0.752502927321329,0,0,0,TRUE,4644,0.151,4,3,0.285685901524549
2432136,2167692,45,1,1,1,1,113504,0.08724689,"Married.Filing.Jointly",97220,-122.545018249665,45.5526773982811,FALSE,0.24,FALSE,0.062,0.12,0.0545039444083262,0.760140190987346,0.01,0,0.14,FALSE,4645,0.175,4,3,0.47018221669068
2432612,2167876,57,0,1,1,1,24263,0.07314362,"Head.of.Household",97220,-122.549020485193,45.5534943628238,FALSE,0.24,FALSE,0.39,0.06,0.0466444647895959,0.895463896046621,0,0,0.06,FALSE,4646,0.123,2,1,0.355870276903952
2432725,2167919,27,0,1,1,1,25678,0.07314362,"Married.Filing.Jointly",97220,-122.550476940059,45.5544902195264,FALSE,0.29,FALSE,0.53,0.57,0.0691737736326349,0.746606645113859,0.02,0,0.14,FALSE,4647,0.113,2,1,0.246679653236884
2433852,2168328,45,1,1,1,1,136330,1,"Married.Filing.Jointly",97220,-122.556198896482,45.5518752834002,TRUE,0.24,FALSE,0.00853,0.04,0.0383983913853519,0.669822244289406,0.05,0.2,0.3,FALSE,4648,0.188,4,3,0.3342668621314
2433973,2168377,62,0,1,1,1,3386,1,"Single",97220,-122.556559760018,45.5581189153573,TRUE,0.23,FALSE,0.29,0.01,0.0362441263721427,0.876034062056872,0.01,0,0.12,FALSE,4649,0.1,1,0,0.420606833026227
2434135,2168463,42,1,1,1,1,46327,0.06869751,"Married.Filing.Jointly",97220,-122.545740961878,45.5571132935153,FALSE,0.24,TRUE,0.13,0.17,0.0688239537143712,0.761562442948958,0.01,0,0.14,FALSE,4650,0.13,4,3,0.384289137155677
2434188,2168489,25,1,1,1,1,11361,0.1129313,"Married.Filing.Jointly",97220,-122.545740961878,45.5571132935153,FALSE,0.26,FALSE,0.24,1.7,0.0979543384553205,0.675896626970629,0,0,0.05,TRUE,4651,0.1,2,1,0.146087131681307
2435150,2169000,22,0,1,1,1,809,0.20730913,"Single",97220,-122.548532900094,45.5556661914557,FALSE,0.29,TRUE,1,1.7,0.0852050270414146,0.743214211213782,0.02,0,0.14,FALSE,4652,0.1,1,0,0.123334636253576
2435251,2169049,41,1,1,1,1,31005,0.06869751,"Single",97220,-122.554790546269,45.5563028227442,FALSE,0.24,TRUE,0.13,0.19,0.0725126063106445,0.760539628840459,0,0,0.08,FALSE,4653,0.135,1,0,0.235763050259524
2435494,2169159,59,1,1,1,1,94124,0.0736952,"Married.Filing.Jointly",97220,-122.568827517282,45.5538408731938,FALSE,0.21,FALSE,0.062,0.06,0.0491590954381119,0.844791358406437,0.03,0.03,0.21,FALSE,4654,0.16,3,2,0.547159482640317
2435600,2169202,31,0,1,1,1,1319,0.1129313,"Married.Filing.Separately",97220,-122.563930885371,45.5578052514582,FALSE,0.28,TRUE,0.83,0.45,0.0725576568570558,0.789397520429782,0.01,0,0.14,FALSE,4655,0.1,4,3,0.138111511812849
2435812,2169283,32,1,1,1,1,55472,1,"Married.Filing.Jointly",97220,-122.562913664602,45.5563026890112,TRUE,0.25,FALSE,0.0337,0.12,0.0571402972920151,0.622866089362227,0.02,0.01,0.16,FALSE,4656,0.133,5,4,0.15036312950719
2436331,2169497,61,0,1,1,1,22630,1,"Married.Filing.Jointly",97220,-122.576470780035,45.5547380686217,TRUE,0.23,TRUE,0.24,0.01,0.0346595224646163,0.870922954989743,0.01,0,0.11,TRUE,4657,0.108,2,1,0.338732515596039
2436745,2169683,31,1,1,1,1,38171,1,"Married.Filing.Jointly",97220,-122.575471816281,45.5560485141717,TRUE,0.25,TRUE,0.0457,0.12,0.0601493217173612,0.621212583192403,0.02,0.01,0.17,FALSE,4658,0.125,4,3,0.193710782025721
2437046,2169819,36,0,1,1,1,10865,0.1129313,"Single",97220,-122.576429498738,45.5569926789977,FALSE,0.27,TRUE,0.53,0.22,0.064663360564647,0.806363275002027,0.05,0.2,0.29,FALSE,4659,0.107,1,0,0.3673833610624
2437117,2169851,59,1,1,1,1,43484,1,"Married.Filing.Jointly",97220,-122.572252814611,45.561014085277,TRUE,0.21,TRUE,0.0157,0.02,0.0417661734176132,0.792898422467754,0.05,0.19,0.29,FALSE,4660,0.128,3,2,0.517677980841142
2437403,2169973,42,0,2,1,1,38805,0.06869751,"Married.Filing.Jointly",97220,-122.567794809495,45.5590305769671,FALSE,0.27,FALSE,0.45,0.13,0.0543464141919056,0.827878564441771,0.01,0,0.1,FALSE,4661,0.126,5,4,0.273731464867871
2437424,2169982,54,0,1,1,1,15722,0.08494558,"Single",97220,-122.569013335231,45.559030680255,FALSE,0.25,FALSE,0.39,0.08,0.0493156949666098,0.882689324718685,0,0,0.05,TRUE,4662,0.121,1,0,0.444859937677244
2437425,2169983,49,1,1,1,1,188716,0.12801428,"Married.Filing.Jointly",97220,-122.572772409687,45.5580546855942,FALSE,0.25,FALSE,0.0248,0.06,0.0405494116029977,0.773439339515052,0.02,0.01,0.18,FALSE,4663,0.211,3,2,0.477131734966122
2437453,2169996,57,1,1,1,1,39222,0.06869751,"Married.Filing.Jointly",97220,-122.567790809194,45.5608892777031,FALSE,0.21,TRUE,0.084,0.08,0.0571594238775243,0.843354900248383,0.03,0.01,0.19,FALSE,4664,0.126,2,1,0.474057082925249
2437768,2170132,24,1,1,1,1,1911,0.20730913,"Single",97220,-122.570052698999,45.5601777297158,FALSE,0.26,FALSE,0.29,4.5,0.103493792461781,0.679793737772287,0.03,0.02,0.2,FALSE,4665,0.1,1,0,0.123049179563743
2437817,2170155,32,1,1,1,1,63730,0.06694602,"Married.Filing.Jointly",97220,-122.57005727627,45.5587375795636,FALSE,0.25,FALSE,0.13,0.45,0.0765293213190044,0.689358674398451,0,0,0.08,FALSE,4666,0.135,2,1,0.386469456303006
2438229,2170306,27,1,1,1,1,36431,0.06869751,"Head.of.Household",97218,-122.591001154964,45.556132173675,FALSE,0.26,TRUE,0.18,1.18,0.0893681622628827,0.674621349220415,0.04,0.07,0.23,FALSE,4667,0.132,2,1,0.421607936272424
2438473,2170395,25,1,1,1,1,429,0.30668891,"Single",97218,-122.594171772119,45.5569085709208,FALSE,0.26,FALSE,0.29,2.45,0.104678356793132,0.690911898691241,0,0,0.04,FALSE,4668,0.1,1,0,0.153984383332145
2438607,2170447,31,0,1,1,1,5141,1,"Married.Filing.Jointly",97218,-122.597341200387,45.5575048548846,TRUE,0.28,FALSE,0.33,0.12,0.0515680174930212,0.679764453654094,0.05,0.21,0.3,FALSE,4669,0.1,4,3,0.0543939081295841
2438773,2170502,58,1,1,1,1,22201,0.07314362,"Married.Filing.Jointly",97218,-122.597345814674,45.5561412121175,FALSE,0.21,FALSE,0.084,0.08,0.0588393557734168,0.849132907352817,0.03,0.02,0.21,FALSE,4670,0.108,2,1,0.389144170178822
2438804,2170514,56,0,1,1,1,241766,0.12801428,"Married.Filing.Jointly",97218,-122.588779574507,45.5573483407984,FALSE,0.27,FALSE,0.13,0.02,0.031423651063029,0.88581364160175,0.01,0,0.11,FALSE,4671,0.228,4,3,0.512727498540534
2438954,2170567,42,1,1,1,1,29033,0.06869751,"Married.Filing.Jointly",97218,-122.594322487571,45.5612476105338,FALSE,0.24,TRUE,0.13,0.17,0.0718764037471473,0.767029358412379,0.08,0.37,0.51,FALSE,4672,0.118,5,4,0.384289137155677
2439150,2170635,53,1,2,1,1,92427,1,"Married.Filing.Jointly",97218,-122.592114672919,45.561428770531,TRUE,0.22,FALSE,0.0157,0.03,0.0410031178533321,0.743967269838176,0.02,0.01,0.18,FALSE,4673,0.158,3,2,0.67513685063737
2439162,2170640,46,1,1,1,1,706016,0.28328292,"Married.Filing.Jointly",97218,-122.589610174447,45.5555421166407,FALSE,0.29,TRUE,0,0.01,0.0293878750616252,0.757437924062686,0.08,0.41,0.58,FALSE,4674,0.319,4,3,0.45207268869719
2439213,2170661,36,0,1,1,1,9882,1,"Head.of.Household",97218,-122.594154056343,45.5600813771006,TRUE,0.27,FALSE,0.33,0.08,0.0476107045191515,0.71782490087352,0.01,0,0.14,FALSE,4675,0.1,3,2,0.231398892759873
2439367,2170721,54,1,1,1,1,107338,0.08724689,"Married.Filing.Jointly",97218,-122.594154056343,45.5600813771006,FALSE,0.22,TRUE,0.0457,0.07,0.0498385867200038,0.816850720057216,0.01,0,0.14,TRUE,4676,0.171,3,2,0.498674315699021
2440262,2171087,25,1,1,1,1,7484,1,"Married.Filing.Jointly",97218,-122.58826180944,45.5608748859144,TRUE,0.26,FALSE,0.062,0.19,0.0715702091767734,0.609076706319971,0.03,0.07,0.23,FALSE,4677,0.1,2,1,0.19908991903217
2440297,2171100,32,1,1,1,1,81155,0.0736952,"Single",97218,-122.584827331598,45.5560648970174,FALSE,0.26,TRUE,0.13,0.35,0.0740996945856641,0.684459481440146,0.04,0.09,0.23,FALSE,4678,0.198,2,1,0.204940737836458
2440757,2171311,23,1,1,1,1,3469,0.18674594,"Head.of.Household",97218,-122.580077802186,45.5586398386933,FALSE,0.26,FALSE,0.29,4.5,0.104138885726744,0.672573806688139,0.01,0,0.1,FALSE,4679,0.1,3,2,0.161018949165544
2440775,2171318,35,1,1,1,1,48183,0.06694602,"Single",97218,-122.579030939872,45.5572723268258,FALSE,0.25,FALSE,0.18,0.31,0.0760754953320572,0.715830690589361,0,0,0.09,FALSE,4680,0.162,3,2,0.39591409684263
2440898,2171378,36,1,1,1,1,30338,0.06869751,"Married.Filing.Jointly",97218,-122.587940034211,45.5573903207701,FALSE,0.25,TRUE,0.18,0.31,0.0779453239130536,0.728593951589964,0.02,0.01,0.16,FALSE,4681,0.119,4,3,0.328901791258313
